leucophaeus pipixcan,Franklin's Gull,leucophaeus,laridae,nearctic;neotropical,river;lake,LC
leucopsar rothschildi,Bali Myna;Bali Mynah,leucopsar,sturnidae,oriental,forest,CR
lichanura trivirgata,Rosy Boa,lichanura,boidae,nearctic,savanna/grassland,LC
lithobates blairi,Plains Leopard Frog,lithobates,ranidae,nearctic,savanna/grassland,LC
lithobates capito,Gopher Frog,lithobates,ranidae,nearctic,forest,NT
lithobates catesbeiana,Bull Frog,lithobates,ranidae,nearctic,lake;swamp,LC
lithobates catesbeianus,American Bullfrog,lithobates,ranidae,nearctic,lakes,LC
litocranius walleri,Gerenuk,litocranius,bovidae,ethiopian,savanna/grassland,NT
litoria caerulea,Australian Green Tree Frog;White's Tree Frog,litoria,hylidae,australian,forest,LC
lontra canadensis,North American River Otter,lontra,mustelidae,nearctic,lakes;rivers;coastal;marsh;swamp;riparian;estuarine,LC
lophochroa leadbeateri,Major Mitchell's Cockatoo,lophochroa,cacatuidae,australian,forest,LC
lophodytes cucullatus,Hooded Merganser,lophodytes,anatidae,nearctic,lakes;riparian,LC
lophotis gindiana,Buff-Crested Bustard,lophotis,otididae,ethiopian,desert/dune;savanna/grassland,LC
lophura diardi,Siamese Fireback Pheasant,lophura,phasianidae,oriental,forest,LC
lophura edwardsi,Edward's Pheasant,lophura,phasianidae,oriental,rainforest,CR
lophura erythrophthalma,Malayan Crestless Fireback Pheasant,lophura,phasianidae,oriental,forest;rainforest,VU
lorius lory,Black-Capped Lory,lorius,psittaculidae,australian,forest,LC
loxocemus bicolor,Mexican Burrowing Python,loxocemus,loxocemidae,neotropical,forest;rainforest,NE
loxodonta africana,African Elephant,loxodonta,elephantidae,ethiopian,savanna/grassland;desert/dune;forest;rainforest;scrub forest;marsh;swamp;agricultural,VU
lutjanus campechanus,Northern Red Snapper,lutjanus,lutjanidae,atlantic ocean,ocean,LC
lybius dubius,Bearded Barbet,lybius,lybiidae,ethiopian,forest,LC
lycaon pictus,African Wild Dog;African Hunting Dog;African Painted Dog,lycaon,canidae,ethiopian,savanna/grassland;chaparral;forest,EN
lynx canadensis,Canada Lynx,lynx,felidae,nearctic,tundra;forest,LC
lynx lynx,Eurasian Lynx,lynx,felidae,palearctic,mountain,LC
lynx rufus,Bobcat,lynx,felidae,nearctic,desert/dune;savanna/grassland;chaparral;forest;mountains,LC
macaca fuscata,Snow Monkey,macaca,cercopithecidae,oriental,forest,LC
macaca silenus,Lion Tailed Macaque,macaca,cercopithecidae,oriental,forest,EN
macrocephalon maleo,Maleo,macrocephalon,megapodiidae,oriental;island endemic,rainforest;riparian,EN
macrochelys temminckii,Alligator Snapping Turtle,macrochelys,chelydridae,nearctic,rivers,VU
macropus agilis,Agile Wallaby,macropus,macropodidae,australian,savanna/grassland,LC
macropus eugenii,Tammar Wallaby,macropus,macropodidae,australian,savanna/grassland,LC
macropus giganteus,Eastern Grey Kangaroo,macropus,macropodidae,australian,savanna/grassland;forest;mountains,LC
macropus parma,Parma Wallaby,macropus,macropodidae,australian,forest;rainforest,NT
macropus rufogriseus,Bennett's Wallaby;Red-Necked Wallaby,macropus,macropodidae,australian,savanna/grassland;chaparral;forest,LC
macropus rufus,Red Kangaroo,macropus,macropodidae,australian,desert/dune;savanna/grassland;scrub forest,LC
madoqua kirkii,Kirk's dik dik,madoqua,bovidae,ethiopian,savanna/grassland,LC
malaclemys terrapin,Diamondback Terrapin,malaclemys,emydidae,nearctic,brackish water;swamp,NT
malacochersus tornieri,Pancake Tortoise,malacochersus,testudinidae,ethiopian,marsh;swamp,VU
mandrillus sphinx,Mandrill,mandrillus,cercopithecidae,ethiopian,forest;rainforest,VU
manouria emys,Asian Forest Tortoise;Asian Brown Tortoise,manouria,testudinidae,oriental,rainforest;forest;lakes,EN
mantella aurantiaca,Golden Mantella,mantella,mantellidae,madagascan,rainforest,CR
marmaronetta angustirostris,Marbled Teal;Marbled Duck,marmaronetta,anatidae,palearctic,swamp,VU
martes pennanti,Fisher,martes,mustelidae,nearctic,forest,LC
mauremys annamensis,Annam Leaf Turtle;Vietnamese Pond Turtle,mauremys,geoemydidae,oriental,rivers;riparian,CR
megascops asio,Eastern Screech Owl,megascops,strigidae,nearctic,forest;swamps,LC
megascops kennicottii,Western Screech Owl,megascops,strigidae,nearctic,forest;desert/dune;suburban,LC
melanerpes uropygialis,Gila Wodpecker,melanerpes,picidae,nearctic,forest,LC
melanophryniscus stelzneri,Bumblebee Walking Toad,melanophryniscus,bufonidae,neotropical,rainforest,LC
melanotaenia boesemani,Boeseman's Rainbowfish,melanotaenia,melanotaeniidae,oriental,reef,EN
meleagris gallopavo,Wild Turkey,meleagris,phasianidae,nearctic,forest;marsh;riparian,LC
melichthys niger,Black Triggerfish;Black Durgon,melichthys,balistidae,indian ocean,reef,NE
mellivora capensis,Honey Badger,mellivora,mustelidae,palearctic;ethiopian,desert/dune;savanna/grassland;forest;rainforest;scrub forest;mountains;riparian,LC
melopsittacus undulatus,Budgerigar,melopsittacus,psittaculidae,australian,forest;scrub forest,LC
melursus ursinus,Sloth Bear,melursus,ursidae,oriental,savanna/grassland;forest,VU
mephitis mephitis,Striped Skunk,mephitis,mephitidae,nearctic,savanna/grassland;suburban,LC
mergus squamatus,Scaly-Sided Merganser;Chinese Merganser,mergus,anatidae,palearctic,rivers,EN
merops albicollis,White-throated Bee Eater,merops,meropidae,ethiopian,forest,LC
micromys minutus,Eurasian Harvest Mouse,micromys,muridae,palearctic,forest,LC
microspathodon chrysurus,Jewel Damselfish,microspathodon,pomacentridae,atlantic ocean,reef,NE
micrurus fulvius,Eastern Coral Snake;Common Coral Snake;American Cobra,micrurus,elapidae,nearctic,marsh;savanna/grassland,LC
mixcoatlus melanurus,Montane Black-Tailed Viper,mixcoatlus,viperidae,neotropical,mountains,EN
momotus coeruliceps,Blue-Capped Motmot;Blue-Crowned Motmot,momotus,momotidae,neotropical,forest,LC
morelia boeleni,Boelen's Python;Black Python,morelia,pythonidae,australian,mountains,NE
morelia spilota,Carpet Python,morelia,pythonidae,australian,rainforest;forest;scrub forest;savanna/grassland,LC
morelia viridis,Green Tree Python,morelia,pythonidae,neotropical,forest;rainforest,LC
mungos mungo,Banded Mongoose,mungos,herpestidae,ethiopian,savanna/grassland;forest;scrub forest,LC
muntiacus reevesi,Reeves's Muntjac;Chinese Muntjac,muntiacus,cervidae,palearctic,savanna/grassland,LC
musophaga rossae,Lady Ross's Turaco,musophaga,musophagidae,ethiopian,forest;riparian,LC
musophaga violacea,Violet Turaco,musophaga,musophagidae,ethiopian,forest;savanna/grassland;riparian,LC
mustela nigripes,Black Footed Ferret,mustela,mustelidae,nearctic,savanna/grassland,EN
mustela putorius furo,Domestic ferret,mustela,mustelidae,palearctic,forest,NE
mustelus canis,Dusky Smooth-Hound;Dog Shark,mustelus,triakidae,atlantic ocean,coastal,NT
mycteria americana,Wood Stork,mycteria,ciconiidae,nearctic,swamp;marsh,LC
mycteria ibis,Yellow-Billed Stork,mycteria,ciconiidae,ethiopian,swamp;marsh,LC
myiopsitta monachus,Monk Parakeet,myiopsitta,psittacidae,neotropical,forest;rainforest,LC
myrmecophaga tridactyla,Giant Anteater;Ant Bear,myrmecophaga,myrmecophagidae,neotropical,rainforest;savanna/grassland,VU
naemorhedus griseus,Chinese Goral,naemorhedus,bovidae,oriental,mountain,VU
naja haje,Moroccan Cobra;Egyptian Cobra,naja,elapidae,ethiopian,savanna/grassland;desert,VU
naja melanoleuca,Forest Cobra;Black Forest Cobra,naja,elapidae,palearctic,forest,NE
naja nigricollis,Black Spitting Cobra,naja,elapidae,ethiopian,savanna/grassland,LC
naja pallida,Red Spitting Cobra,naja,elapidae,ethiopian,savanna/grassland;desert,VU
nanger dama,Dama Gazelle;Mhorr Gazelle;Addra Gazelle,nanger,bovidae,ethiopian,savanna/grassland,CR
nasua narica,White-Nosed Coati,nasua,procyonidae,neotropical,forest,LC
nasua nasua,South American Coati;Brown-Nosed Coati,nasua,procyonidae,neotropical,forest,LC
neochen jubata,Orinoco Goose,neochen,anatidae,neotropical,lakes;marshes;savanna/grassland,NT
neofelis nebulosa,Clouded Leopard,neofelis,felidae,oriental,savanna/grassland,VU
neopsephotus bourkii,Bourke's Parrot,neopsephotus,psittaculidae,australian,forest,LC
nephrurus wheeleri,Banded Knob-Tailed Gecko,nephrurus,carphodactylidae,australian,savanna/grassland,NE
nesoenas mayeri,Pink Pigeon,nesoenas,columbidae,island endemic,forest,EN
nestor notabilis,Kea,nestor,psittacidae,australian,forest;mountains,VU
netta peposaca,Rosybill;Rosy-Billed Pochard;Rosybill Pochard,netta,anatidae,neotropical,lakes,LC
nettapus auritus,African Pygmy Goose,nettapus,anatidae,ethiopian,swamp;marsh,LC
nettapus coromandelianus,Cotton Pygmy Goose;Cotton Teal,nettapus,anatidae,oriental;australian,lakes,LC
neurergus kaiseri,Kaiser's Spotted Newt;Luristan Newt;Emperor Spotted Newt,neurergus,salamandridae,palearctic,desert/dune,CR
nomascus gabriellae,Yellow-Cheeked Gibbon; Buff-Cheeked Gibbon,nomascus,hylobatidae,oriental,forest;rainforest,EN
nomascus leucogenys,White-Cheeked Gibbon,nomascus,hylobatidae,oriental,forest;rainforest,CR
notophthalmus viridescens piaropicola,Peninsula Newt,notophthalmus,salamandridae,nearctic,forest,LC
numida meleagris,Helmeted Guineafowl,numida,numididae,ethiopian,savanna/grassland,LC
nycticebus bengalensis,Bengal Slow Loris,nycticebus,lorisidae,palearctic,rainforest,VU
nycticebus pygmaeus,Pygmy Slow Loris,nycticebus,lorisidae,oriental,forest,VU
nycticorax nycticorax,Black Crowned Night Heron,nycticorax,ardeidae,nearctic;palearctic;neotropical,forest,LC
nymphicus hollandicus,Cockatiel,nymphicus,psittacidae,australian,savanna/grassland,LC
odobenus rosmarus,Walrus,Odobenus,odobenidae,bering sea,ocean,VU
odocoileus virginianus,White-Tailed Deer,odocoileus,cervidae,nearctic,savanna/grassland;forest,LC
okapia johnstoni,Okapi,okapia,giraffidae,ethiopian,forest,EN
oophaga pumilio,Strawberry Poison-Dart Frog,oophaga,dendrobatidae,neotropical,forest;rainforest,LC
ophiophagus hannah,King Cobra,ophiophagus,elapidae,oriental,forest,VU
oreotragus oreotragus,Klipspringer,oreotragus,bovidae,ethiopian,savanna/grasslands,LC
ortalis ruficauda,Rufous-Vented Chachalaca,ortalis,cracidae,neotropical,forest;scrub forest,LC
orycteropus afer,Aardvark,orycteropus,orycteropodidae,ethiopian,savanna/grassland,LC
oryctolagus cuniculus,European Rabbit;Common Rabbit,oryctolagus,leporidae,palearctic;cosmopolitan,savanna/grassland;forest;urban;suburban,NT
oryx dammah,Scimitar-Horned Oryx,oryx,bovidae,ethiopian,desert/dune;chaparral,EW
oryx gazella,Gemsbok,oryx,bovidae,ethiopian,desert/dune;savanna/grassland,LC
oryx leucoryx,Arabian Oryx,oryx,bovidae,ethiopian,desert/dune;savanna/grassland;chaparral,VU
osteolaemus tetraspis,Dwarf Crocodile,osteolaemus,crocodylidae,ethiopian,rivers,VU
osteopilus septentrionalis,Cuban Tree Frog,osteopilus,hylidae,nearctic,forest;rainforest,LC
otidiphaps nobilis,Pheasant Pigeon;Green-Naped Pheasant Pigeon,otidiphaps,columbidae,australian,rainforest,LC
otocolobus manul,Pallas's Cat;Manul,otocolobus,felidae,oriental;palearctic,savanna/grassland;mountains,NT
otocyon megalotis,Bat-Eared Fox,otocyon,canidae,ethiopian,savanna/grassland;scrub,LC
ovibos moschatus,Muskox,ovibos,bovidae,holarctic,tundra,LC
ovis aries,Sheep,ovis,bovidae,palearctic,savanna/grassland,NE
ovis canadensis,Bighorn Sheep,ovis,bovidae,nearctic,mountains,LC
oxyura jamaicensis,Ruddy Duck,oxyura,anatidae,nearctic;neotropical,marsh;lakes,LC
paleosuchus palpebrosus,Dwarf Caiman,paleosuchus,alligatoridae,neotropical,marsh;swamp,LC
pan paniscus,Bonobo,pan,hominidae,ethiopian,forest;rainforest;marsh,EN
pan troglodytes,Common Chimpanzee;Robust Chimpanzee,pan,hominidae,ethiopian,savanna/grassland;chaparral;forest;rainforest;scrub forest,EN
pandinus imperator,Emperor Scorpion,pandinus,scorpionidae,ethiopian,rainforest;savanna/grassland,NE
panthera leo,African Lion,panthera,felidae,palearctic;oriental;ethiopian,savanna/grassland;forest;scrub forest,VU
panthera onca,Jaguar,panthera,felidae,nearctic;neotropical,savanna/grassland;forest;scrub forest,NT
panthera pardus orientalis,Amur Leopard,panthera,felidae,palearctic,forest,CR
panthera tigris altaica,Siberian Tiger;Amur Tiger,panthera,felidae,palearctic,forest,EN
panthera tigris corbetti,Indochinese Tiger,panthera,felidae,oriental,forest;savanna/grassland;swamp;rainforest,EN
panthera tigris jacksoni,Malayan Tiger,panthera,felidae,oriental,forest;riparian,CR
panthera tigris sumatrae,Sumatran Tiger,panthera,felidae,oriental,rainforest;savanna/grassland,CR
panthera tigris tigris,Bengal Tiger;Royal Bengal Tiger,panthera,felidae,oriental,rainforest;savanna/grassland;forest;swamp,EN
panthera uncia,Snow Leopard,panthera,felidae,oriental;palearctic,savanna/grassland;forest;mountains,EN
pantherophis guttatus,Corn Snake,pantherophis,colubridae,nearctic,savanna/grassland,LC
pantherophis obsoletus,Western Rat Snake;Texas Ratsnake;Black Rat Snake;Pilot Black Snake;Black Snake,pantherophis,colubridae,nearctic,savanna/grassland,NE
papilio cresphontes,Giant Swallowtail Butterfly;Orange Dog;Orange Puppy,papilio,papilionidae,nearctic,forest,NE
papilio glaucus,Eastern Tiger Swallowtail Butterfly,papilio,papilionidae,nearctic,savanna/grassland;forest,NE
papilio troilus,Spicebush Swallowtail Butterfly,papilio,papilionidae,nearctic,savanna/grassland;swamp,NE
papio hamadryas,Hamadryas Baboon,papio,cercopithecidae,ethiopian,savanna/grassland,LC
papio papio,Guinea Baboon,papio,cercopithecidae,ethiopian,forest,NT
parabuteo unicinctus,Harris' Hawk,parabuteo,accipitridae,nearctic,forest,LC
paracanthurus hepatus,Blue Tang;Regal Tang;Palette Surgeonfish,paracanthurus,acanthuridae,indian ocean;pacific ocean,reef,LC
parastichopus californicus,Giant California Sea Cucumber,parastichopus,stichopodidae,pacific ocean,reef,NE
paroaria coronata,Red Crested Cardinal,paroaria,thraupidae,neotropical,forest,LC
parupeneus ciliatus,Whitesaddle Goatfish,parupeneus,mullidae,pacific ocean,reef,NE
pauxi pauxi,Helmeted Curassow,pauxi,cracidae,neotropical,mountains;forest,EN
pavo cristatus,Peafowl,pavo,phasianidae,oriental,rainforest,LC
pavo muticus,Javan Green Peafowl,pavo,phasianidae,oriental,forest;savanna/grassland;scrub forest;riparian,EN
pelecanus erythrorhynchos,American White Pelican,pelecanus,pelecanidae,nearctic,lakes;rivers;coastal;brackish water;marsh;estuarine,LC
pelecanus occidentalis,Brown Pelican,pelecanus,pelecanidae,nearctic,lakes,LC
pelecanus onocrotalus,Great White Pelican;Eastern White Pelican;Rosy Pelican,pelecanus,pelecanidae,palearctic,swamp;lakes,LC
pelecanus rufescens,Pink-Backed Pelican,pelecanus,pelecanidae,ethiopian,swamp,LC
peltophryne lemur,Puerto Rican Crested Toad,peltophryne,bufonidae,neotropical,scrub forest;chaparral,CR
pelusios subniger,East African Black Mud Turtle,pelusios,pelomedusidae,ethiopian,marsh;lake,LC
perodicticus potto,Potto,perodicticus,lorisidae,ethiopian,rainforest,LC
petaurus breviceps,Sugar Glider,petaurus,petauridae,australian,forest,LC
petrogale xanthopus,Yellow-Footed Rock-Wallaby,petrogale,macropodidae,australian,savanna/grassland,NT
phacochoerus africanus,Warthog,phacochoerus,suidae,ethiopian,savanna/grassland,LC
phaenicophaeus curvirostris,Chestnut-Breasted Malkoha,phaenicophaeus,cuculidae,oriental,forest,LC
phalacrocorax auritus,Double-Crested Cormorant,phalacrocorax,phalacrocoracidae,nearctic,rivers;lakes;coastal,LC
phalcoboenus megalopterus,Caracara,phalcoboenus,falconidae,neotropical,urban;savanna/grassland,LC
pharomachrus auriceps,Golden-Headed Quetzal,pharomachrus,trogonidae,neotropical,forest,LC
phascolarctos cinereus,Koala,phascolarctos,phascolarctidae,australian,forest,VU
phelsuma grandis,Madagascar Giant Day Gecko,phelsuma,gekkonidae,ethiopian,coastal;forest,LC
phelsuma standingi,Standing's Day Gecko,phelsuma,gekkonidae,madagascan,desert/dune,VU
philantomba monticola,Blue Duikers,philantomba,bovidae,ethiopian,forest;suburb,LC
phoca vitulina,Harbor Seal,phoca,phocidae,atlantic ocean;pacific ocean,ocean,LC
phoeniconaias minor,Lesser Flamingo,phoeniconaias,phascolarctidae,ethiopian;oriental,lakes,NT
phoenicopterus chilensis,Chilean Flamingo,phoenicopterus,phoenicopteridae,neotropical,lakes;estuarine,NT
phoenicopterus roseus,Greater Flamingo,phoenicopterus,phoenicopteridae,ethiopian;oriental;palearctic,lakes,LC
phoenicopterus ruber,Caribbean Flamingo;American Flamingo,phoenicopterus,phoenicopteridae,neotropical,rainforest,LC
phoeniculus purpureus,Green woodhoopoe,phoeniculus,phoeniculidae,ethiopian,suburban,LC
phrynocephalus albolineatus,Secret Toad Headed Agama,phrynocephalus,agamidae,palearctic,savanna/grassland,LC
phrynosoma cornutum,Texas Horned Lizard,phrynosoma,phrynosomatidae,nearctic,desert/dune;savanna/grassland,LC
phyllium biocalatum,Gray's Leaf Insect;Malaysian Walking Leaf Insect,phyllium,phylliidae,oriental,rainforest,NE
phyllobates terribilis,Golden Poison Frog;Golden Poison Arrow Frog;Golden Dart Frog,phyllobates,dendrobatidae,neotropical,rainforest,EN
phyllobates vittatus,Golfodulcean Poison Frog,phyllobates,dendrobatidae,neotropical,forest;river;rainforest,EN
phyllomedusa bicolor,Blue-and-Yellow Frog;Bicolored Tree-Frog;Giant Monkey Frog;Giant Leaf Frog;Waxy-Monkey Treefrog,phyllomedusa,hylidae,neotropical,rainforest;riparian,LC
phyllomedusa sauvagii,Waxy Monkey Tree Frog,phyllomedusa,hylidae,neotropical,forest;rainforest,LC
pionites melanocephalus,Black Headed Caique,pionites,psittacidae,neotropical,forest,LC
pipa parva,Sabana Surinam Toad,pipa,pipidae,neotropical,savanna/grassland;swamp;lakes;marsh,LC
pithecia pithecia,White-Faced Saki Monkey;Guianan Saki;Golden-Faced Saki,pithecia,pitheciidae,neotropical,rainforest,LC
pitta sordida,Hooded Pitta,pitta,pittidae,oriental,forest,LC
pituophis melanoleucus,Mexican Pine Snake,pituophis,colubridae,nearctic,savanna/grassland;desert,LC
pituophis ruthveni,Louisiana Pine Snake,pituophis,colubridae,nearctic,forest,EN
platalea ajaja,Roseate Spoonbill,platalea,threskiornithidae,nearctic;neotropical,savanna/grasslands,LC
platalea alba,African Spoonbill,platalea,threskiornithidae,ethiopian,marsh,LC
platax orbicularis,Orbicular Batfish;Circular Batfish;Orbiculate Batfish;Round Batfish;Orbic Batfis,platax,ephippidae,indian ocean;pacific ocean,brackish water;reef,NE
platymeris biguttata,White-Eyed Assassin Bug;Two-Spotted Assassin Bug,platymeris,reduviidae,ethiopian,rainforest;forest,NE
platysternon megacephalum,Chinese Big-Headed Turtle,platysternon,platysternidae,palearctic,rivers,EN
plestiodon fasciatus,Five-Lined Skink,plestiodon,scincidae,nearctic,forest,NE
plestiodon obsoletus,Great Plains Skink,plestiodon,scincidae,nearctic,savanna/grassland,LC
ploceus castaneiceps,Taveta Weaver;Taveta Golden Weaver,ploceus,ploceidae,ethiopian,forest,LC
pluvianus aegyptius,Egyptian Plover,pluvianus,pluvianidae,ethiopian,forest,LC
podargus strigoides,Tawny Frogmouth,podargus,podargidae,australian,forest,LC
podocnemis expansa,Arrau Turtle,podocnemis,podocnemididae,neotropical,lakes,LC
podocnemis unifilis,Yellow-Spotted Amazon River Turtle,podocnemis,podocnemididae,ethiopian,lake;rivers,VU
poephila acuticauda,Long-Tailed Finch,poephila,estrildidae,australian,forest,LC
pogona vitticeps,Central Bearded Dragon,pogona,agamidae,australian,desert/dune,NE
pogonias cromis,Black Drum,pogonias,sciaenidae,atlantic ocean,brackish water;coast,NE
polihierax semitorquatus,African Pygmy Falcon,polihierax,falconidae,ethiopian,desert/dune;savanna/grassland;scrub forest,LC
polypedates otilophus,Borneo Eared Frog;Bony-Headed Flying Frog,polypedates,rhacophoridae,oriental,forest;rainforest;shrub forest,NE
polyplectron napoleonis,Palawan Peacock-Pheasant,polyplectron,phasianidae,oriental,forest,VU
polytelis alexandrae,Princess Parrot;Queen Alexandra Parrot;Alexandra's Parakeet;Princess of Wales Parakeet;Rose-Throated Parakeet;Spinifex Parrot,polytelis,psittaculidae,australian,desert/dune;savanna/grassland;scrub forest,NT
pomacanthus imperator,Emperor Angelfish;Semicircle Angelfish;Koran Angelfish,pomacanthus,pomacentridae,indian ocean;pacific ocean,reef,LC
pongo abelii,Sumatran Orangutan,pongo,hominidae,oriental,rainforest;swamp;riparian,CR
pongo pygmaeus,Bornean Orangutan,pongo,hominidae,oriental,forest,CR
potamochoerus porcus,Red River Hog,potamochoerus,suidae,ethiopian,forest,LC
potos flavus,Kinkajou,potos,procyonidae,neotropical,rainforest,LC
premnas biaculeatus,Maroon Clownfish;Spinedcheek Anemonefish,premnas,pomacentridae,indian ocean;pacific ocean,reef;coastal,NE
primolius auricollis,Yellow-Collared Macaw,primolius,psittacidae,neotropical,rainforest;savanna/grassland,LC
prionotus carolinus,Northern Sea Robin;Common Sea Robin;Gurnard,prionotus,triglidae,atlantic ocean,coastal,NE
probosciger aterrimus,Palm Cockatoo;Goliath Cockatoo;Great Black Cockatoo,probosciger,cacatuidae,australian,rainforest;forest,LC
procavia capensis,Rock Hyrax;Rock Badger,procavia,procaviidae,ethiopian,desert/dune;scrub forest;savanna/grassland,LC
propithecus coquereli,Coquerel's Sifaka,propithecus,indriidae,madagascan,forest,EN
pseudanthias dispar,Peach Anthias;Orange Fairy Basslet,pseudanthias,serranidae,indian ocean;pacific ocean;australian,reef,NE
pseudemys concinna,Eastern River Cooter,pseudyms,emydidae,nearctic,rivers;brackish water,NE
pseudemys texana,Texas Cooter Turtle,pseudemys,emydidae,nearctic,rivers;lakes,LC
pseudeos fuscata,Dusky lory,pseudeos,psittaculidae,palearctic;ethiopian,forest,LC
pseudopus apodus,European Legless Lizard,pseudopus,anguidae,palearctic,savanna/grassland,LC
psittacula derbiana,Derbyan Parakeet,psittacula,psittaculidae,palearctic,forest,NT
psittrichas fulgidus,Pesquet's Parrot,psittrichas,psittaculidae,australian,rainforest,VU
psophia crepitans,Grey-Winged Trumpeter,psophia,psophiidae,neotropical,rainforest,NT
pterinochilus murinus,Mombasa Golden Starburst Tarantula,pterinochilus,theraphosidae,ethiopian,suburban;scrub forest;forest,NE
pteroglossus viridis,Green Aracari,pteroglossus,ramphastidae,neotropical,forest,LC
pterois volitans,Red Lionfish;Red Firefish,pterois,pteroinae,indian ocean;pacific ocean,reef;coastal,NE
pteronura brasiliensis,Giant Otter,pteronura,mustelidae,neotropical,lakes;rivers,EN
pteropus giganteus,Indian Flying Fox;Indian Flying Fruit Bat,pteropus,pteropodidae,oriental,forest,LC
pteropus rodricensis,Rodrigues Flying Fox;Rodrigues Fruit Bat,pteropus,pteropodidae,madagascan,forest,CR
ptilinopus jambu,Jambu Fruit Dove,ptilinopus,columbidae,palearctic,swamp,NT
ptilinopus magnificus,Wompoo Fruit Dove,ptilinopus,columbidae,ethiopian;australian,forest,LC
ptilinopus pulchellus,Beautiful Fruit Dove;Black-naped fruit dove,ptilinopus,columbidae,australian,forest,LC
ptilinopus roseicapilla,Mariana Fruit Dove,ptilinopus,columbidae,nearctic,forest,EN
ptychozoon horsfieldii,Flying Gecko,ptychozoon,gekkonidae,palearctic,forest,NE
pulsatrix perspicallata,Brazilian Spectacled Owl,pulsatrix,strigidae,neotropical,forest;rainforest;riparian,LC
puma concolor,Cougar;Mountain Lion;Puma;Panther;Catamount,puma,felidae,nearctic,savanna/grassland,EN
puma concolor coryi,Florida Panther,puma,felidae,nearctic,forest;swamp,CR
pygathrix nemaeus,Red-Shanked Douc,pygathrix,cercopithecidae,oriental,forest;rainforest,EN
pygocentrus nattereri,Red-Bellied Piranha,pygocentrus,serrasalmidae,neotropical,rivers,NE
pygoscelis papua,Gentoo Penguin,pygoscelis,spheniscidae,holarctic,taiga,NT
python bivittatus,Burmese Python,python,boidae,oriental,riparian;swamp;forest;marsh;savanna/grassland,VU
python regius,Ball Python,python,boidae,ethiopian,savanna/grassland,LC
python reticulatus,Reticulated Python,python,boidae,oriental,rainforest,VU
python sebae,African Rock Python,python,pythonidae,ethiopian,forest,NE
pyxicephalus adspersus,African Bullfrog,pyxicephalus,pyxicephalidae,ethiopian,savanna/grassland;marsh;swamp,LC
pyxis arachnoides,Spider Tortoise,pyxis,testudinidae,madagascan,scrub forest,CR
pyxis planicauda,Flat-Backed Spider Tortoise;Flat-Tailed Tortoise,pyxis,testudinidae,madagascan,forest,CR
querula purpurata,Purple-Throated Fruitcrow,querula,cotingidae,neotrpical,forest;rainforest,LC
ramphastos ambiguus swainsonii,Chestnut-mandibled toucan,ramphastos,ramphastidae,neotropical,rainforest,LC
ramphastos sulfuratus,Keel Billed Toucan,ramphastos,ramphastidae,neotropical,rainforest,LC
ramphastos toco,Toco Toucan,ramphastos,ramphastidae,neotropical,forest;savanna/grassland;scrub forest;riparian,LC
ramphastos tucanus,Red-billed Toucan,ramphastos,ramphastidae,neotropical,rainforest,VU
ramphastos vitellinus,Channel-Billed Toucan,ramphastos,ramphastidae,neotropical,rainforest,VU
rangifer tarandus,Reindeer,rangifer,cervidae,holarctic,tundra,VU
rhacodactylus chahoua,Mossy Prehensile Tailed Gecko,rhacodactylus,diplodactylidae,australian,coastal,VU
rhacodactylus leachianus,Caledonian Giant Gecko,rhacodactylus,diplodactylidae,australian,forest,LC
rhacophorus nigropalmatus,Wallace's Flying Frog,rhacophorus,rhacophoridae,oriental,forest;rainforest,LC
rhea americana,Greater Rhea,rhea,rheidae,neotropical,scrub forest;savanna/grassland,NT
rhinecanthus aculeatus,Lagoon Triggerfish;Picasso Triggerfish,rhinecanthus,balistidae,indian ocean;pacific ocean,reef,NE
rhinella marina,Cane toad,rhinella,bufonidae,neotropical,forest,LC
rhinoceros unicornis,Indian Rhinoceros;Greater One-Horned Rhinoceros;Great Indian Rhinoceros,rhinoceros,rhinocerotidae,oriental,savanna/grassland;forest;scrub forest,VU
rhinoptera bonasus,Cownosed Ray,rhinoptera,myliobatidae,atlantic ocean,brackish water,NT
rhynchocyon petersi,Black And Rufous Elephant shrew,rhynchocyon,macroscelididae,ethiopian,forest,VU
rhynchophis boulengeri,Rhinoceros Ratsnake;Rhinoceros Snake;Rhino Rat Snake;Vietnamese Longnose Snake,rhynchophis,colubridae,oriental,rainforest,LC
rhynchopsitta pachyrhyncha,Thick-Billed Parrot,rhynchopsitta,psittacidae,nearctic,forest,EN
rhynochetos jubatus,Kagu,rhynochetos,rhynochetidae,australian;island endemic,mountains;forest,EN
rhyticeros undulatus,Wreathed Hornbill,rhyticeros,bucerotidae,oriental,rainforest;forest,LC
rollulus rouloul,Crested Partridge;Crested Wood Partridge;Roul-Roul;Red-Crowned Wood Partridge;Green Wood Quail;Green Wood Partridge,rollulus,phasianidae,oriental,rainforest,NT
rousettus aegyptiacus,Egyptian Fruit Bat,rousettus,pteropodidae,ethiopian,forest,LC
rousettus lanosus,Ruwenzori Long-Haired Fruit Bat,rousettus,pteropodidae,ethiopian,rainforest,LC
rupicula peruvianis,Andean Cock-of-the-Rock;Tunki,rupicola,cotingidae,neotropical,forest,LC
sagittarius serpentarius,Secretary Bird,sagittarius,sagittariidae,ethiopian,forests;savanna/grassland,VU
saguinus bicolor,Pied Tamarin,saguinus,callitrichidae,neotropical,rainforest,EN
